country,year,rank,farm,process_group,process,variety,process_family,source_url
Peru,2021,21,El Gringo,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/peru-2021/
Peru,2021,22,Osopen,NA,Washed,Gesha (Organic),Washed,https://allianceforcoffeeexcellence.org/peru-2021/
Peru,2021,23,La Chirimoya,NA,Natural,Catuaí & Caturra,Natural,https://allianceforcoffeeexcellence.org/peru-2021/
Peru,2021,24,La Naranja,NA,Natural,Caturra,Natural,https://allianceforcoffeeexcellence.org/peru-2021/
Peru,2022,1a,LA BOLA,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,2a,SAN SEBASTIAN,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,3a,EL CERRO,NA,NATURAL,GEISHA,Natural,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,4,CHIRILOMA,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,5,FUNDO PUQUIOPATA,NA,WASHED,TIPICA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,6,BELLO HORIZONTE,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,7,ALTO MORERILLO,NA,WASHED,BOURBON – GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,8,NUEVO PROGRESO,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,9,SILLAPATA,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,10,PALTOS A,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,11,CEDRUYOC,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,12,LA MARAGARITA COFFEE RESERVE,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,13,SANTA MONICA,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,14,LA PALMA,NA,NATURAL,CATURRA – BOURBON,Natural,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,15,LA PALMA,NA,WASHED,CATURRA BORBON GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,16,LA BERENJENA,NA,NATURAL,CATURRA,Natural,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,17,EXPERIMENTAL CANDELARIA,NA,WASHED,BOURBON – GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,18,SANTA MONICA,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,19,LAS ETIOPES,NA,WASHED,ETIOPE – GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,20,EL JAZMIN,NA,WASHED,CATURRA – BOURBON – TIPICA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,21,EL CEDRO,NA,NATURAL,GEISHA,Natural,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,22,CAMINOS DEL INCA,NA,WASHED,GEISHA – BOURBON,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,23,LA MARAGARITA COFFEE RESERVE,NA,WASHED,GEISHA AMARILLA GEISHA ROJO,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,24,LA NARANJA,NA,NATURAL,GEISHA,Natural,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,25,SAN CARLOS,NA,WASHED,GEISHA – BOURBON,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,26,NUEVA ZELANDIA,NA,WASHED,GEISHA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,27,EL ZAPOTE,NA,WASHED,CATUAI – COSTA RICA – TIPICA,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,28,FINCA EL MORITO S.R.L,NA,WASHED,BOURBON ROJO,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2022,29,PROGRESO,NA,WASHED,BOURBON,Washed,https://allianceforcoffeeexcellence.org/peru-2022/
Peru,2023,1A,Alto Mirador,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,2A,La Lucuma,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,4,Pedregal,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,5,Randu,NA,Natural,Geisha-Catimor-Caturra,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,6,Llactapata,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,7,El Pino,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,9,Nueva Alianza,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,10,Finca Los Santos,NA,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,11,Sol Naciente,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,12,El Colibri,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,13,Alto San Jose,NA,Washed,Geisha-Bourbon,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,14,Miscabamba,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,15,Mate,NA,Natural,Tupi,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,16,Finca Montalvan,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,17,La Curva,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,18,Artemira,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,19,Puquiopampa,NA,Washed,Caturra-Tipica,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,20,Tranca Amarilluyuq,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,21,El Cedro,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,22,Rosas Pata,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,23,El Rejo,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,24,La Pomarrosa,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,25,La Palta,NA,Natural,Geisha-Catuahi-Caturra,Natural,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,26,Alto Mirador,NA,Washed,Bourbon-Caturra,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,27,Kukipata,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,28,Arco Iris,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,29,Ermelita,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2023,30,Rayos Del Sol,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2023/
Peru,2024,1A,El Mirador,NA,Washed,"Caturra, Bourbon, Geisha",Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,2A☘️,Campo Verde,NA,Washed,"Geisha, Bourbon",Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,3,Flor De La Montaña,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,4☘️,Montaña,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,5☘️,Paqchaq Pata,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,6,El Nevado,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,7☘️,San Sebastian,NA,Washed,Sl-09,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,8,Sillapata,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,9,El Cerro,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,10,El Naranjo,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,11☘️,El Pedregal,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,12,La Florida,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,13☘️,Huallhuayoc,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,14,Mamaruntu,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,15,La Lucuma,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,16,La Lima,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,17,La Lucuma,NA,Natural,"Bourbon, Marcellesa",Natural,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,18☘️,Sillapata,NA,Washed,"Geisha, Bourbon Hibrida",Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,19☘️,Vista Hermosa,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,20☘️,La Encantada,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,21,Aromas Del Corazon,NA,Natural,"Marcellesa, Caturra",Natural,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,22☘️,Llaqtapata,NA,Washed,Gesisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,23,Café Flor Del Santuario,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,24,El Mirador,NA,Natural,Villa Sarchi,Natural,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2024,25,Peña De Leon,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2024/
Peru,2025,1A,La Catarata,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,2A,Finca La Ponderoza,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,3,Llaqta Pata,NA,Washed,Sl-09,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,4,La Encantada,NA,Natural,Sl-09,Natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,5,Nueva  Alianza,NA,Washed,Geisha Amarilla,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,6,Corralpampa,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,7,La Miel,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,8,Wallwayoq,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,9,Finca´S Remi,NA,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,10,Seb,NA,Natural,"Geisha,",Natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,11,Caminos Del Inka Coffee Estate,NA,Washed,"Geisha, Bourbon,Tipica, Caturra",Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,12,Pacaybamba,NA,Washed,Sl-09,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,13,Finca Wilder Garcia,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,14,Bella Rosa,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,15,Miscabamba,NA,Washed,"Bourbon, Tipica, Geisha",Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,16,Paqhaq Alto,NA,Washed,Catuai,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,17,Miscabamba Alta,NA,Washed,"Geisha, Bourbon",Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,18,Santa Teresa,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,19,El Gringo,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,20,La Rinconada,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,21,La Lima,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,22,Aromas Del Aniz,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,23,El Romerillo,NA,Washed,"Geisha, Bourbon",Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,24,Finca La Florida,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,25,Sierra Dorada,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,26,Finca Los Cedros,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,27,El Romerillo,NA,Washed,"Caturra, Bourbon",Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,28,Palma Pampa,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,29,Camino Viejo,NA,Washed,"Geisha, Caturra Roja",Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Peru,2025,30,Uscamayta,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/peru-2025/
Rwanda,2018,1A,Twumba Coffee,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,2A,Coperative Mayogi,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,3A,Murundo cws,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,4,Nyagatare Washing Station-Mahe,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,5,Cocan-Kabuga,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,6,Rwacof-Mashesha,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,7,Impexcor-Busanze,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,8,Kopakama/Mushubati,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,9,Coopac/Kigeyo CWS,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,10,Koakaka-Karambi,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,11,Kabila Coffee,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,12,Dallas Investment Ltd (Kalisimbi),NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,13,Kinazi Coffee/Simbi Coffee Invest,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,14,Buliza CWS,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,15,Impexcor-Kiyumba,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,16,Dormans/Manyana,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,17,Simbi Coffee,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,18,Muyongwe/CBC CWS,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,19,Coperative Abahuzamugambi ba,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,20,RTC-Gatare,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,21,Dukundekawa-Mbilima,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,22,Cocatu-Nyirabirori,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,23,Ibisi Mountain Coffee,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,24,Gitega Hills Coffee,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,25,Dukundekawa-Abanozaka,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,26,Abakundajawa Rushashi,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,27,Mugeyo CWS,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Rwanda,2018,28,Rwacof-Nyakarenzo,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/rwanda-2018/
Taiwan,2024,1,名陽園 MINGYANG,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,2,向陽台灣咖啡 Sunlit Taiwan Coffee Farm,NA,Honey,SL34,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,3,鄒築園 Zou Zhou Yuan,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,4,豆御香藝伎莊園 Royal Bean Geisha Estate,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,5,雅慕伊咖啡莊園 Yangui Coffee Farm,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,6,嵩岳咖啡莊園 SONGYUE coffee manor,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,7,東泓咖啡莊園 Donghong Coffee Farm,NA,Natural,SL34,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,8,七彩琉璃咖啡莊園 Chi Tsai Liu Li Ecological Farm,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,9,卓武山咖啡農場 Zhuo Wu Mountain Coffee Farm,NA,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,10,野牡丹咖啡 Melastoma Coffee Estate,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,11,樁萱巫師咖啡莊園 Zhuang Xuan Yoifo Coffee,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,12,珍5吉咖啡莊園 Zhen  5  Ji  Coffee,NA,Honey,SL34,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,13,璟隆咖啡莊園 Jing Long Coffee Manor,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,14,香香久溢咖啡莊園 Alluring Scent Coffee Estate,NA,Natural,SL34 60% + Geisha 40%,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,15,花囍田咖啡莊園 Hua Xi Tian Manor Café,NA,Natural,Gesha 65% + SL34 35%,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,16,他扶芽有機農園 Tfu’ya Organic Farm,NA,Natural,SL34,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,17,裸咖啡有機莊園 NUDE Organic Coffee Estate,NA,Natural,Arabica,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,18,牛磨角庄園 Gû Buâ Kak Estate,NA,Natural,Gesha 65% + SL34 35%,Natural,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,19,為我等咖啡莊園+楓香咖啡 Oe’otx Coffee Farm +Fragant Maple Coffee,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2024,20,亮軒咖啡莊園 Liang Xuan Coffee Farm,NA,Washed,SL34,Washed,https://allianceforcoffeeexcellence.org/taiwan-2024/
Taiwan,2025,1,NA,Ready to Bid on Taiwan's Best Coffees?,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,2A,NA,Ready to Bid on Taiwan's Best Coffees?,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,3,NA,Ready to Bid on Taiwan's Best Coffees?,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,4,NA,Ready to Bid on Taiwan's Best Coffees?,Honey,SL34,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,5,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,6,NA,Ready to Bid on Taiwan's Best Coffees?,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,7,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,8,NA,Ready to Bid on Taiwan's Best Coffees?,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,9,NA,Ready to Bid on Taiwan's Best Coffees?,Honey,Gesha 80% Purpurascens 20%,Honey / pulped natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,10,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,Gesha 75% + SL34 25%,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,11,NA,Ready to Bid on Taiwan's Best Coffees?,Washed,SL34,Washed,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,12,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,13,NA,Ready to Bid on Taiwan's Best Coffees?,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,14,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,Gesha 70% + SL34 30%,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,15,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
Taiwan,2025,16,NA,Ready to Bid on Taiwan's Best Coffees?,Natural,SL34,Natural,https://allianceforcoffeeexcellence.org/taiwan-2025/
