event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_label_status,process_family,base_process,innovation_class,experimental_method,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key,experimental_technology,first_observed_year_country,last_observed_year_country,left_censored_at_baseline,appearance_after_baseline,observed_again_later,first_observed_experimental_entry,reproduced_experimental_entry
d1543b65c7f3dffe,2018,COE Pulped Natural,Brazil,2018,COE,NA,4a,90.67,Granja São Francisco,Maria José Junqueira Céglia,Pulped Natural,Bourbon Amarelo,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,4A,4,granja sao francisco,maria jose junqueira ceglia,d1543b65c7f3dffe|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
56f3d93e6d53724a,2018,COE Natural,Brazil,2018,COE,NA,5a,91.09,Fazenda Campo Alegre,Silvia Dias Cambraia,Natural,Catucaí,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,5A,5,fazenda campo alegre,silvia dias cambraia,56f3d93e6d53724a|COE|NA|5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d1543b65c7f3dffe,2018,COE Pulped Natural,Brazil,2018,COE,NA,5a,90.17,Sitio Santo Antonio,Antônio Macedo Souza,Pulped Natural,Catuaí 144,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,5A,5,sitio santo antonio,antonio macedo souza,d1543b65c7f3dffe|COE|NA|5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
56f3d93e6d53724a,2018,COE Natural,Brazil,2018,COE,NA,6a,90.74,Sítio da Torre,Alvaro Antônio Pereira Coli,Natural,Bourbon Amarelo,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,6A,6,sitio da torre,alvaro antonio pereira coli,56f3d93e6d53724a|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d1543b65c7f3dffe,2018,COE Pulped Natural,Brazil,2018,COE,NA,6,89.94,Fazenda Horizonte,Pedro Marques de Souza,Pulped Natural,Catuaí,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,6,6,fazenda horizonte,pedro marques de souza,d1543b65c7f3dffe|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
56f3d93e6d53724a,2018,COE Natural,Brazil,2018,COE,NA,7a,90.18,Fortaleza,Augusto Borges Ferreira,Natural,Catuaí Vermelho 99,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,7A,7,fortaleza,augusto borges ferreira,56f3d93e6d53724a|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d1543b65c7f3dffe,2018,COE Pulped Natural,Brazil,2018,COE,NA,7,89.92,Sítio Bonilha,Maridalton Silva Santana,Pulped Natural,Catuaí 144,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,7,7,sitio bonilha,maridalton silva santana,d1543b65c7f3dffe|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
56f3d93e6d53724a,2018,COE Natural,Brazil,2018,COE,NA,8a,90.15,Fazenda Fortaleza,Alessandro Alves Hervaz,Natural,Bourbon Amarelo,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,8A,8,fazenda fortaleza,alessandro alves hervaz,56f3d93e6d53724a|COE|NA|8,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d1543b65c7f3dffe,2018,COE Pulped Natural,Brazil,2018,COE,NA,8,89.53,Fazenda Guariroba,Homero Aguiar Paiva,Pulped Natural,Catucaí Amarelo,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,8,8,fazenda guariroba,homero aguiar paiva,d1543b65c7f3dffe|COE|NA|8,NA,NA,NA,NA,NA,NA,FALSE,FALSE
56f3d93e6d53724a,2018,COE Natural,Brazil,2018,COE,NA,9,89.5,Fazenda Bela Época,Luiz da Cunha Sobrinho,Natural,Catucaí Amarelo 2SL,Alta Mogiana,https://allianceforcoffeeexcellence.org/brazil-naturals-2018/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,9,9,fazenda bela epoca,luiz da cunha sobrinho,56f3d93e6d53724a|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
d1543b65c7f3dffe,2018,COE Pulped Natural,Brazil,2018,COE,NA,9,88.5,Santuário Sul,Holding Satuário Sul,Pulped Natural,GESHA,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,9,9,santuario sul,holding satuario sul,d1543b65c7f3dffe|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,1a,92.23,Fazenda Paie Filho,André Luis Aguila Ribeiro,Natural,Yellow Catuaí,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,1A,1,fazenda paie filho,andre luis aguila ribeiro,58d0dda26a0c47c5|COE|NA|1,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,10,88.61,Fazenda Aterradinho,Lilian Carrijo,Natural,Catucaí 2SL,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,10,10,fazenda aterradinho,lilian carrijo,58d0dda26a0c47c5|COE|NA|10,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,11,88.5,Fazenda Volta da Serra,Agnaldo Martins de Assunção,Pulped Natural,Red Catuaí,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,11,11,fazenda volta da serra,agnaldo martins de assuncao,58d0dda26a0c47c5|COE|NA|11,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,12,88.46,Ecoagrícola Café Ltda,Ecoagrícola Café Ltda,Natural,Catucaí 2SL,Chapada de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,12,12,ecoagricola cafe ltda,ecoagricola cafe ltda,58d0dda26a0c47c5|COE|NA|12,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,13,88.36,Sítio Lagoa II,José Wanderley Viana,Natural,Yellow Catucaí,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,13,13,sitio lagoa ii,jose wanderley viana,58d0dda26a0c47c5|COE|NA|13,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,14,88.29,Sítio dos Colis,Adila Pereira Coli,Pulped Natural,Yellow Bourbon,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,14,14,sitio dos colis,adila pereira coli,58d0dda26a0c47c5|COE|NA|14,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,15,88.14,Fazenda Mantissa,Mauro Billi,Natural,Yellow Bourbon,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,15,15,fazenda mantissa,mauro billi,58d0dda26a0c47c5|COE|NA|15,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,16,88.04,Fazenda Sertãozinho,Fazenda Sertãozinho,Natural,Arara,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,16,16,fazenda sertaozinho,fazenda sertaozinho,58d0dda26a0c47c5|COE|NA|16,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,17,88.02,Fazenda Paraíso,Jorge Barakat,Pulped Natural,Catuaí 144,Cerrado Mineiro,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,17,17,fazenda paraiso,jorge barakat,58d0dda26a0c47c5|COE|NA|17,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,18,87.8,Fazenda Dona Neném,Eduardo Pinheiro Campos,Natural,Yellow Bourbon,Cerrado Mineiro,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,18,18,fazenda dona nenem,eduardo pinheiro campos,58d0dda26a0c47c5|COE|NA|18,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,19,87.69,Fazenda Zaroca,Gilberto Augusto Cainelli Basilio,Natural,Yellow Bourbon,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,19,19,fazenda zaroca,gilberto augusto cainelli basilio,58d0dda26a0c47c5|COE|NA|19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,2a,92.15,Fazenda Primavera,Leonardo Montesanto Tavares,Natural Anaerobic,Gesha,Chapada de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Experimental,Natural,Experimental,Anaerobic,reported process,2A,2,fazenda primavera,leonardo montesanto tavares,58d0dda26a0c47c5|COE|NA|2,Natural | Anaerobic,2019,2019,FALSE,TRUE,FALSE,TRUE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,20,87.68,Fazenda Fortaleza,Alessandro Alves Hervaz,Natural,Yellow Bourbon,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,20,20,fazenda fortaleza,alessandro alves hervaz,58d0dda26a0c47c5|COE|NA|20,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,21,87.68,Fazenda Camocim,Henrique Leivas Sloper de Araújo,Pulped Natural,Catucaí Açu-Iapar 59,Montanhas do Espírito Santo,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,21,21,fazenda camocim,henrique leivas sloper de araujo,58d0dda26a0c47c5|COE|NA|21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,22,87.54,Sítio Santa Terezinha,Edson Rosa Garcia,Natural,Acaiá,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,22,22,sitio santa terezinha,edson rosa garcia,58d0dda26a0c47c5|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,23,87.52,Fazenda Barreiro,Francisco Otávio Lotufo,Pulped Natural,Yellow Bourbon,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,23,23,fazenda barreiro,francisco otavio lotufo,58d0dda26a0c47c5|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,24,87.48,Sítio Fortaleza,Júlio Cesar Ferreira,Natural,Yellow Bourbon,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,24,24,sitio fortaleza,julio cesar ferreira,58d0dda26a0c47c5|COE|NA|24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,25,87.43,Sítio dos Estouros,José Mauro Miranda,Pulped Natural,Catuaí 44,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,25,25,sitio dos estouros,jose mauro miranda,58d0dda26a0c47c5|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,26,87.34,Fazenda Santa Mônica,Jean Vilhena Faleiros,Natural,Yellow Bourbon,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,26,26,fazenda santa monica,jean vilhena faleiros,58d0dda26a0c47c5|COE|NA|26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,27,87.16,Nascentes da Grama,Clayton Mapelli Cerri,Natural,Obatã,Média Mogiana,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,27,27,nascentes da grama,clayton mapelli cerri,58d0dda26a0c47c5|COE|NA|27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,3a,91.84,Sítio São Sebastião,Merce Jordan Araújo Silva,Pulped Natural,Red Catuaí,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,3A,3,sitio sao sebastiao,merce jordan araujo silva,58d0dda26a0c47c5|COE|NA|3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,4,90.61,Santuário Sul,Santuário Sul,Natural,Gesha,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,4,4,santuario sul,santuario sul,58d0dda26a0c47c5|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,5,90.47,Fazenda Jaguara,André Luiz Alvarenga Garcia,Natural Anaerobic,Yellow Catuaí,Campo das Vertentes,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Experimental,Natural,Experimental,Anaerobic,reported process,5,5,fazenda jaguara,andre luiz alvarenga garcia,58d0dda26a0c47c5|COE|NA|5,Natural | Anaerobic,2019,2019,FALSE,TRUE,FALSE,TRUE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,6,89.7,Sítio d’Água Limpa,Marianna Carneiro de Carvalho Junqueira,Natural,Red Catucaí,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,6,6,sitio d agua limpa,marianna carneiro de carvalho junqueira,58d0dda26a0c47c5|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,7,89.58,Fazenda Gerais,João Roberto Santana,Pulped Natural,Catuaí 144,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,7,7,fazenda gerais,joao roberto santana,58d0dda26a0c47c5|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,8,88.88,Sítio Portella,Edir José de Carvalho,Natural,Yellow Catucaí,Sul de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,8,8,sitio portella,edir jose de carvalho,58d0dda26a0c47c5|COE|NA|8,NA,NA,NA,NA,NA,NA,FALSE,FALSE
58d0dda26a0c47c5,2019,COE,Brazil,2019,COE,NA,9,88.8,Fazenda Santo Antônio,Raimundo Dimas Santana Filho,Pulped Natural,Yellow Bourbon,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,9,9,fazenda santo antonio,raimundo dimas santana filho,58d0dda26a0c47c5|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,1a,90.5,Dbarbosa Coffee – Fazenda Cachoeira,Vitor Marcelo De Queiroz Barbosa,Natural,Catuaí Amarelo,Cerrado Mineiro,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,1A,1,dbarbosa coffee fazenda cachoeira,vitor marcelo de queiroz barbosa,f8c00d6b60400117|COE|NA|1,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,10,88.68,Sítio Batista,José Danilo Braga,Natural,Catuaí Vermelho,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,10,10,sitio batista,jose danilo braga,f8c00d6b60400117|COE|NA|10,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,11,88.17,Fazenda Santa Alina,Lucia Maria Da Silva Dias,Natural,Bourbon Amarelo,Média Mogiana,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,11,11,fazenda santa alina,lucia maria da silva dias,f8c00d6b60400117|COE|NA|11,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,12,88.17,Fazenda Catanduva II,Marie Nakao Sasaki,Pulped Natural,Catuaí Amarelo,Cerrado Mineiro,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,12,12,fazenda catanduva ii,marie nakao sasaki,f8c00d6b60400117|COE|NA|12,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,13,88.13,Sítio Matinha,Edson Junior De Miranda,Pulped Natural,Catuaí Amarelo,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,13,13,sitio matinha,edson junior de miranda,f8c00d6b60400117|COE|NA|13,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,14,88.1,Sítio Monte Alegre,Glycia Emerenciana Pereira Carneiro E Outros,Pulped Natural,Bourbon Amarelo,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,14,14,sitio monte alegre,glycia emerenciana pereira carneiro e outros,f8c00d6b60400117|COE|NA|14,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,15,88.1,Fazenda Recreio,Homero Teixeira De Macedo Junior,Natural,Gesha,Média Mogiana,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,15,15,fazenda recreio,homero teixeira de macedo junior,f8c00d6b60400117|COE|NA|15,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,16,87.87,Vista Brigadeiro,Waldemar Ferreira De Paula,Washed,Catuaí 785,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,16,16,vista brigadeiro,waldemar ferreira de paula,f8c00d6b60400117|COE|NA|16,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,17,87.87,Fazenda Cerca De Pedra São Benedito,Silvio Leite Café,Natural,"Catuaí Amarelo, Catuaí Vermelho",Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,17,17,fazenda cerca de pedra sao benedito,silvio leite cafe,f8c00d6b60400117|COE|NA|17,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,18,87.83,Fazenda Campo Alegre,Amarildo Corsi Da Silva,Pulped Natural,Catuaí 144,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,18,18,fazenda campo alegre,amarildo corsi da silva,f8c00d6b60400117|COE|NA|18,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,19,87.83,Sitio Rochedo,Osman Chirgo Martins,Natural,"Catuaí, Catucaí",Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,19,19,sitio rochedo,osman chirgo martins,f8c00d6b60400117|COE|NA|19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,2a,90.14,Fazenda Do I.P.,Luiz Paulo Dias Pereira E Outros,Natural,Bourbon Amarelo,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,2A,2,fazenda do i p,luiz paulo dias pereira e outros,f8c00d6b60400117|COE|NA|2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,20,87.83,Fazenda Pedro Rodrigues,Valgleber Sacramentos Santos Mafra,Natural,Red Catucaí,Chapada Diamantina,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,20,20,fazenda pedro rodrigues,valgleber sacramentos santos mafra,f8c00d6b60400117|COE|NA|20,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,21,87.8,Sítio Mutuca,Nathan Lopes Sanglard,Pulped Natural,Catucaí Vermelho,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,21,21,sitio mutuca,nathan lopes sanglard,f8c00d6b60400117|COE|NA|21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,22,87.67,Fazenda Pedra Preta,Claudia Maria Carneiro Bustamante,Natural,Catucaí 2sl,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,22,22,fazenda pedra preta,claudia maria carneiro bustamante,f8c00d6b60400117|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,23,87.47,Fazenda Rainha,Fazenda Sertãozinho Ltda.,Natural,Gesha,Média Mogiana,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,23,23,fazenda rainha,fazenda sertaozinho ltda,f8c00d6b60400117|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,24,87.4,Sítio Da Serra,Paulo Henrique Miranda,Pulped Natural,Catucaí acu- iapar 59,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,24,24,sitio da serra,paulo henrique miranda,f8c00d6b60400117|COE|NA|24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,25,87.33,Sitio São João,João Batista Dos Santos,Pulped Natural,Catucaí,Matas de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,25,25,sitio sao joao,joao batista dos santos,f8c00d6b60400117|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,26,87.33,Sítio Rancho Dantas,Florentino Meneguetti,Fully Washed,Catucaí 785,Montanhas do Espírito Santo,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,26,26,sitio rancho dantas,florentino meneguetti,f8c00d6b60400117|COE|NA|26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
f8c00d6b60400117,Brazil 2021,COE,Brazil,2021,COE,NA,27,87.3,Fazenda Irmãs Pereira,Maria Rogéria Costa Pereira E Outros,Pulped Natural,Gesha,Mantiqueira de Minas,https://allianceforcoffeeexcellence.org/brazil-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,27,27,fazenda irmas pereira,maria rogeria costa pereira e outros,f8c00d6b60400117|COE|NA|27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
